customer_id,snapshot_month,age,income,months_on_book,utilisation_ratio,missed_payments_6m,payment_ratio,max_dpd_12m,cibil_score,num_enquiries_6m,num_active_trades,bad_flag
OOT004588,01-09-2022,64,21000,56,0.4479,2,0.7793,90,671,4,2,0
OOT004589,01-09-2022,51,110000,48,0.5785,2,0.9677,0,658,0,6,0
OOT004590,01-09-2022,36,19000,55,0.4049,0,1.2114,0,699,2,5,0
OOT004591,01-09-2022,54,48000,39,0.1301,0,0.9067,90,617,2,6,0
OOT004592,01-09-2022,53,50000,60,0.5243,0,1.0868,0,706,3,2,0
OOT004593,01-09-2022,41,31000,66,0.5233,0,1.4038,0,649,2,2,0
OOT004594,01-09-2022,62,27000,35,0.1536,0,0.7875,0,702,1,13,1
OOT004595,01-09-2022,47,42000,50,0.7827,0,1.201,90,624,3,6,1
OOT004596,01-09-2022,31,25000,10,0.5764,1,1.5394,0,608,0,7,0
OOT004597,01-09-2022,52,111000,31,0.3981,1,1.0339,0,555,3,17,0
OOT004598,01-09-2022,31,55000,15,0.205,1,1.1938,0,649,1,2,0
OOT004599,01-09-2022,61,24000,25,0.4951,0,0.6829,0,667,1,7,0
OOT004600,01-09-2022,40,34000,43,0.4244,3,1.0359,0,567,2,8,0
OOT004601,01-09-2022,44,39000,53,0.3688,1,0.5574,0,685,2,16,0
OOT004602,01-09-2022,64,17000,32,0.4556,1,1.0808,60,676,1,12,0
OOT004603,01-09-2022,34,45000,37,0.3546,0,0.3082,0,577,1,7,0
OOT004604,01-09-2022,58,19000,28,0.8517,1,0.901,60,677,1,13,1
OOT004605,01-09-2022,47,83000,44,0.9015,1,0.8925,180,679,4,7,1
OOT004606,01-09-2022,55,67000,23,0.2408,0,0.8045,30,657,1,5,0
OOT004607,01-09-2022,49,20000,37,0.2971,2,0.7302,0,705,1,14,0
OOT004608,01-09-2022,56,109000,52,0.1859,0,0.8768,0,681,5,4,0
OOT004609,01-09-2022,31,60000,47,0.3732,0,1.2576,0,500,0,10,0
OOT004610,01-09-2022,43,36000,15,0.2417,0,1.0945,0,693,1,9,0
OOT004611,01-09-2022,53,74000,17,0.4381,0,1.3985,0,670,0,11,0
OOT004612,01-09-2022,57,35000,35,0.7461,1,1.2777,0,630,2,10,0
OOT004613,01-09-2022,42,59000,48,0.1127,1,2.4228,30,650,3,15,0
OOT004614,01-09-2022,35,76000,6,0.3477,0,1.0682,0,601,1,17,1
OOT004615,01-09-2022,32,36000,71,0.178,0,0.7548,30,664,2,6,0
OOT004616,01-09-2022,57,67000,8,0.3527,3,0.9238,0,634,7,9,0
OOT004617,01-09-2022,44,57000,8,0.4673,1,1.1947,0,730,3,4,0
OOT004618,01-09-2022,49,37000,10,0.9649,1,1.4512,0,762,0,2,0
OOT004619,01-09-2022,45,22000,47,0.1428,1,0.9475,0,719,3,14,0
OOT004620,01-09-2022,27,39000,10,0.5297,1,0.815,30,692,1,2,0
OOT004621,01-09-2022,51,49000,50,0.2953,1,1.1997,30,726,2,15,0
OOT004622,01-09-2022,45,89000,55,0.401,2,0.819,0,613,3,5,0
OOT004623,01-09-2022,39,103000,64,0.2124,1,0.8762,0,661,2,2,0
OOT004624,01-09-2022,28,34000,35,0.2704,1,0.892,0,619,1,1,0
OOT004625,01-09-2022,63,36000,59,0.1035,1,0.8218,0,738,1,6,0
OOT004626,01-09-2022,54,62000,66,0.7692,0,0.8141,0,656,0,1,0
OOT004627,01-09-2022,26,89000,14,0.6602,1,0.7475,0,693,3,2,0
OOT004628,01-09-2022,40,100000,9,0.2489,0,1.2871,0,752,3,16,0
OOT004629,01-09-2022,34,49000,68,0.8923,0,0.9811,90,633,1,7,1
OOT004630,01-09-2022,46,91000,64,0.3942,1,0.9501,0,607,5,2,0
OOT004631,01-09-2022,37,35000,53,0.4694,3,1.7634,60,585,2,4,0
OOT004632,01-09-2022,45,47000,12,0.7356,1,0.8264,0,709,3,7,0
OOT004633,01-09-2022,51,28000,43,0.5073,1,0.7161,180,783,0,2,0
OOT004634,01-09-2022,48,33000,35,0.5646,0,1.1225,90,733,1,15,0
OOT004635,01-09-2022,29,54000,29,0.7651,0,1.321,0,620,1,3,0
OOT004636,01-09-2022,50,46000,72,0.5774,2,1.3822,0,613,3,14,0
OOT004637,01-09-2022,37,54000,43,0.804,0,1.1111,30,650,2,8,0
OOT004638,01-09-2022,51,73000,54,0.5561,0,0.7508,0,619,0,11,0
OOT004639,01-09-2022,55,35000,50,0.4908,4,0.5866,0,637,1,3,1
OOT004640,01-09-2022,52,47000,23,0.2292,0,1.5802,0,598,1,13,0
OOT004641,01-09-2022,61,43000,46,0.4905,1,0.7832,30,679,1,2,0
OOT004642,01-09-2022,52,37000,27,0.4353,2,1.4727,30,600,0,13,0
OOT004643,01-09-2022,61,65000,23,0.3581,2,1.2036,0,621,3,8,0
OOT004644,01-09-2022,40,78000,62,0.1698,0,0.3912,0,625,1,15,0
OOT004645,01-09-2022,27,82000,38,0.4653,0,1.0869,0,682,2,13,0
OOT004646,01-09-2022,24,39000,26,0.4757,0,0.3852,60,749,4,4,0
OOT004647,01-09-2022,50,59000,28,0.6005,0,1.0155,0,713,1,9,0
OOT004648,01-09-2022,27,32000,21,0.5127,1,0.9895,0,609,4,9,0
OOT004649,01-09-2022,52,57000,54,0.2329,0,1.3984,0,716,0,10,0
OOT004650,01-09-2022,35,44000,61,0.4607,0,0.8325,60,636,0,11,0
OOT004651,01-09-2022,41,39000,16,0.7517,0,0.702,30,638,6,4,1
OOT004652,01-09-2022,53,46000,40,0.3043,0,0.9483,30,652,1,11,0
OOT004653,01-09-2022,40,27000,54,0.6936,1,1.4968,30,850,2,16,0
OOT004654,01-09-2022,51,68000,53,0.5797,2,1.01,0,676,4,15,1
OOT004655,01-09-2022,58,81000,24,0.7001,0,1.6107,0,719,0,12,0
OOT004656,01-09-2022,61,84000,54,0.9346,1,0.5203,0,569,3,4,0
OOT004657,01-09-2022,27,66000,71,0.5059,1,0.738,30,661,1,3,0
OOT004658,01-09-2022,41,32000,10,0.5584,1,1.141,0,610,1,6,1
OOT004659,01-09-2022,45,38000,38,0.2965,1,1.0595,0,704,3,1,0
OOT004660,01-09-2022,37,60000,59,0.6744,1,0.5172,0,803,1,12,0
OOT004661,01-09-2022,48,83000,49,0.1354,0,0.3687,0,608,0,7,0
OOT004662,01-09-2022,53,85000,62,0.6903,0,0.7587,0,702,2,16,0
OOT004663,01-09-2022,55,25000,41,0.6188,2,0.7884,0,774,3,17,0
OOT004664,01-09-2022,47,29000,59,0.585,2,1.3386,0,626,4,7,0
OOT004665,01-09-2022,25,49000,47,0.5979,0,0.4533,0,666,1,1,1
OOT004666,01-09-2022,45,17000,13,0.3426,0,1.2306,0,735,2,2,0
OOT004667,01-09-2022,46,51000,6,0.4512,1,1.4572,60,623,3,9,0
OOT004668,01-09-2022,25,28000,52,0.8233,1,1.196,60,631,1,12,0
OOT004669,01-09-2022,57,112000,71,0.6969,2,0.8354,30,728,2,14,0
OOT004670,01-09-2022,28,82000,38,0.7926,2,1.3332,0,705,2,9,0
OOT004671,01-09-2022,41,23000,67,0.6472,0,0.6313,90,500,2,8,1
OOT004672,01-09-2022,40,102000,30,0.7129,1,0.9221,60,527,2,6,1
OOT004673,01-09-2022,46,60000,68,0.7564,1,0.8776,0,686,3,11,0
OOT004674,01-09-2022,35,29000,55,0.3129,0,0.9828,0,691,1,12,0
OOT004675,01-09-2022,54,26000,26,0.7835,2,0.8357,60,759,1,12,0
OOT004676,01-09-2022,49,19000,61,0.5244,0,0.6987,0,680,0,8,0
OOT004677,01-09-2022,36,47000,56,0.334,0,1.041,180,625,1,4,0
OOT004678,01-09-2022,63,21000,16,0.5929,1,0.8467,30,653,1,9,0
OOT004679,01-09-2022,37,36000,19,0.3066,0,0.8738,0,608,3,4,0
OOT004680,01-09-2022,61,31000,22,0.4816,1,1.2646,0,610,1,8,0
OOT004681,01-09-2022,64,114000,38,0.2313,0,1.0762,0,644,5,7,0
OOT004682,01-09-2022,53,33000,50,0.7686,2,0.7452,0,678,0,17,0
OOT004683,01-09-2022,45,27000,56,0.3353,2,0.518,0,653,3,10,0
OOT004684,01-09-2022,43,50000,72,0.6111,0,0.9216,0,689,3,6,0
OOT004685,01-09-2022,42,47000,71,0.2835,1,1.3829,0,591,0,13,0
OOT004686,01-09-2022,42,39000,61,0.6675,2,1.483,0,675,0,15,0
OOT004687,01-09-2022,25,24000,29,0.7462,1,0.6255,0,702,3,4,0
OOT004688,01-09-2022,24,69000,62,0.5275,2,0.7256,0,588,1,5,0
OOT004689,01-09-2022,35,164000,33,0.2271,1,0.5905,90,711,2,12,0
OOT004690,01-09-2022,27,53000,38,0.6956,1,1.7997,0,727,4,10,0
OOT004691,01-09-2022,29,46000,56,0.828,0,0.645,0,613,2,13,0
OOT004692,01-09-2022,45,94000,33,0.5654,1,0.6141,30,794,0,17,0
OOT004693,01-09-2022,39,73000,32,0.3014,0,2.0403,0,549,4,17,0
OOT004694,01-09-2022,42,69000,38,0.2938,0,1.2593,0,672,5,6,0
OOT004695,01-09-2022,28,26000,33,0.3848,1,1.614,0,656,2,4,0
OOT004696,01-09-2022,54,45000,26,0.699,0,1.179,60,636,1,6,0
OOT004697,01-09-2022,62,48000,62,0.8075,1,1.5492,60,659,0,13,0
OOT004698,01-09-2022,48,35000,41,0.5189,0,1.1125,30,723,2,14,0
OOT004699,01-09-2022,30,26000,61,0.5668,1,0.3828,0,600,0,4,0
OOT004700,01-09-2022,34,56000,8,0.2782,0,0.9028,0,664,0,11,0
OOT004701,01-09-2022,38,26000,35,0.3762,1,1.0736,0,690,1,10,0
OOT004702,01-09-2022,45,52000,35,0.7228,2,2.0178,30,771,1,2,0
OOT004703,01-09-2022,24,17000,57,0.482,1,0.6634,0,570,2,12,0
OOT004704,01-09-2022,49,27000,49,0.313,0,1.6611,0,693,2,10,0
OOT004705,01-09-2022,48,98000,40,0.952,0,0.4655,0,611,0,1,0
OOT004706,01-09-2022,35,31000,20,0.2063,1,2.3474,0,582,0,5,0
OOT004707,01-09-2022,52,71000,32,0.3585,1,0.8366,0,668,1,15,0
OOT004708,01-09-2022,51,54000,10,0.4504,1,0.8338,0,776,0,8,0
OOT004709,01-09-2022,34,33000,44,0.7194,2,1.556,0,651,1,13,1
OOT004710,01-09-2022,37,26000,47,0.5809,0,0.7119,30,634,1,8,0
OOT004711,01-09-2022,24,54000,54,0.3673,0,1.3641,30,634,4,9,0
OOT004712,01-09-2022,30,68000,15,0.6319,2,1.4715,0,605,0,12,0
OOT004713,01-09-2022,42,23000,28,0.3014,2,1.1638,0,646,1,14,0
OOT004714,01-09-2022,34,46000,60,0.5248,3,0.781,0,670,5,16,1
OOT004715,01-09-2022,63,48000,10,0.199,0,1.2496,0,689,2,9,0
OOT004716,01-09-2022,46,54000,28,0.3863,0,1.2845,0,652,4,3,0
OOT004717,01-09-2022,32,35000,25,0.4055,1,1.5491,30,708,1,8,0
OOT004718,01-09-2022,26,28000,29,0.2679,0,1.5455,0,673,2,1,0
OOT004719,01-09-2022,53,44000,36,0.614,0,0.9356,0,657,1,14,0
OOT004720,01-09-2022,41,56000,19,0.2915,0,0.2831,0,679,2,9,0
OOT004721,01-09-2022,44,193000,16,0.6564,0,1.3632,30,658,2,6,0
OOT004722,01-09-2022,34,114000,19,0.2442,2,0.9766,0,614,0,16,0
OOT004723,01-09-2022,35,34000,36,0.6567,1,1.3229,30,592,1,17,0
OOT004724,01-09-2022,37,23000,42,0.2069,2,0.9227,0,500,1,12,0
OOT004725,01-09-2022,56,52000,8,0.543,0,1.3172,0,664,2,14,0
OOT004726,01-09-2022,55,44000,39,0.4043,1,0.6904,0,609,2,12,0
OOT004727,01-09-2022,36,40000,72,0.6973,1,0.9384,0,698,2,4,0
OOT004728,01-09-2022,56,51000,40,0.4684,1,0.5433,0,733,3,3,0
OOT004729,01-09-2022,39,47000,9,0.5348,0,0.8594,0,730,1,9,0
OOT004730,01-09-2022,63,25000,66,0.4611,1,0.907,30,568,4,14,0
OOT004731,01-09-2022,58,45000,52,0.3454,2,1.0324,0,681,0,8,0
OOT004732,01-09-2022,46,139000,15,0.8183,2,0.6658,0,656,2,17,0
OOT004733,01-09-2022,55,58000,24,0.6626,2,0.5089,0,595,2,4,0
OOT004734,01-09-2022,49,69000,14,0.3949,1,1.9604,0,628,1,15,0
OOT004735,01-09-2022,48,41000,39,0.1937,0,1.4111,0,652,1,6,0
OOT004736,01-09-2022,55,27000,38,0.3129,0,0.8589,0,770,2,4,0
OOT004737,01-09-2022,27,36000,18,0.464,1,0.5277,0,648,1,2,0
OOT004738,01-09-2022,46,47000,31,0.4044,0,0.5668,0,652,3,8,0
OOT004739,01-09-2022,42,61000,54,0.5832,1,0.542,0,677,1,15,0
OOT004740,01-09-2022,34,85000,48,0.5048,1,0.7556,0,710,0,17,0
OOT004741,01-09-2022,43,76000,20,0.835,0,0.7796,30,651,4,7,0
OOT004742,01-09-2022,36,33000,28,0.5534,2,0.8817,0,720,2,3,0
OOT004743,01-09-2022,46,62000,15,0.262,0,1.0532,0,643,3,3,0
OOT004744,01-09-2022,60,59000,31,0.4693,1,1.5826,0,711,2,11,0
OOT004745,01-09-2022,35,52000,43,0.2833,1,0.847,0,555,1,2,0
OOT004746,01-09-2022,62,32000,19,0.7771,1,0.9487,0,535,1,12,0
OOT004747,01-09-2022,64,58000,46,0.6153,1,1.1129,30,626,0,15,0
OOT004748,01-09-2022,27,34000,7,0.6661,1,0.5152,0,807,1,7,0
OOT004749,01-09-2022,38,98000,25,0.4851,1,0.4594,90,693,1,17,0
OOT004750,01-09-2022,32,42000,71,0.2706,0,1.027,0,636,0,17,0
OOT004751,01-09-2022,37,47000,50,0.3073,0,0.5511,0,524,1,12,0
OOT004752,01-09-2022,63,22000,34,0.8328,2,1.1451,30,644,1,4,0
OOT004753,01-09-2022,35,63000,62,0.6875,1,1.2194,0,726,6,5,1
OOT004754,01-09-2022,61,30000,68,0.5806,1,0.6538,0,676,0,12,0
OOT004755,01-09-2022,26,38000,13,0.7901,0,0.7484,0,653,1,12,0
OOT004756,01-09-2022,63,28000,39,0.7029,0,1.2295,0,644,0,8,0
OOT004757,01-09-2022,35,45000,36,0.5103,1,1.3238,0,563,0,16,0
OOT004758,01-09-2022,26,50000,57,0.589,1,1.0011,60,622,1,7,0
OOT004759,01-09-2022,27,69000,58,0.641,3,0.7083,0,589,2,1,0
OOT004760,01-09-2022,42,25000,69,0.7073,0,1.6362,0,604,2,16,0
OOT004761,01-09-2022,57,35000,61,0.5367,1,1.4342,0,738,2,14,0
OOT004762,01-09-2022,26,32000,6,0.5407,2,1.1925,0,719,0,5,0
OOT004763,01-09-2022,56,61000,55,0.3228,1,1.1824,0,713,3,10,0
OOT004764,01-09-2022,52,26000,54,0.7146,2,0.8909,0,596,1,13,0
OOT004765,01-09-2022,52,58000,39,0.6588,1,1.225,0,760,1,7,0
OOT004766,01-09-2022,56,38000,68,0.215,2,1.0314,0,597,5,4,0
OOT004767,01-09-2022,46,32000,26,0.3479,0,0.9745,60,619,3,4,0
OOT004768,01-09-2022,34,27000,25,0.6686,0,1.0312,0,604,0,16,0
OOT004769,01-09-2022,49,56000,35,0.4388,0,2.0642,0,618,3,2,0
OOT004770,01-09-2022,31,34000,17,0.482,0,1.0708,0,589,3,16,0
OOT004771,01-09-2022,27,53000,28,0.7833,0,1.2422,0,539,2,5,0
OOT004772,01-09-2022,47,66000,29,0.6316,3,1.3957,0,709,5,10,0
OOT004773,01-09-2022,43,158000,9,0.4787,0,0.4067,90,735,4,6,1
OOT004774,01-09-2022,38,39000,53,0.395,1,1.3455,0,630,1,11,0
OOT004775,01-09-2022,34,45000,55,0.3624,0,0.9415,60,650,1,6,0
OOT004776,01-09-2022,25,72000,15,0.5881,0,0.8442,0,653,0,10,0
OOT004777,01-09-2022,62,53000,43,0.4517,0,2.2362,30,690,2,9,0
OOT004778,01-09-2022,64,41000,51,0.4538,0,0.8655,0,684,2,7,0
OOT004779,01-09-2022,24,20000,50,0.4123,0,0.5352,60,652,3,3,0
OOT004780,01-09-2022,33,62000,7,0.8889,0,0.4932,0,698,0,2,0
OOT004781,01-09-2022,25,17000,10,0.3597,0,1.3029,0,693,1,2,0
OOT004782,01-09-2022,39,17000,6,0.7061,1,1.4539,0,658,1,6,0
OOT004783,01-09-2022,59,62000,24,0.2131,0,1.8147,0,678,0,2,0
OOT004784,01-09-2022,42,40000,61,0.6823,0,0.7819,0,692,1,13,0
OOT004785,01-09-2022,56,26000,50,0.4645,2,1.4503,0,629,2,4,0
OOT004786,01-09-2022,34,37000,22,0.4248,1,0.8063,0,642,2,6,0
OOT004787,01-09-2022,32,87000,57,0.2508,1,1.0658,0,719,1,10,0
OOT004788,01-09-2022,43,47000,35,0.4974,0,1.4667,90,666,0,16,0
OOT004789,01-09-2022,41,103000,20,0.3359,1,0.9414,0,592,2,11,0
OOT004790,01-09-2022,36,115000,56,0.1358,0,0.7263,0,611,0,5,0
OOT004791,01-09-2022,40,18000,38,0.5042,0,0.3461,0,559,4,2,0
OOT004792,01-09-2022,36,27000,71,0.4767,2,1.4079,0,683,0,16,0
OOT004793,01-09-2022,35,83000,72,0.437,0,0.5619,0,746,4,9,0
OOT004794,01-09-2022,51,57000,39,0.4014,1,1.0633,0,732,2,9,0
OOT004795,01-09-2022,62,75000,19,0.9321,1,0.9537,0,717,6,12,0
OOT004796,01-09-2022,52,55000,62,0.7644,3,0.9158,0,640,2,9,1
OOT004797,01-09-2022,40,67000,54,0.4095,0,0.4076,0,601,2,17,0
OOT004798,01-09-2022,63,42000,9,0.5533,0,1.6053,0,620,2,10,0
OOT004799,01-09-2022,49,43000,46,0.529,0,0.6313,0,645,0,14,1
OOT004800,01-09-2022,64,45000,43,0.5713,2,0.2122,0,644,2,13,0
OOT004801,01-09-2022,37,27000,65,0.5046,0,1.1242,0,626,2,11,0
OOT004802,01-09-2022,32,119000,52,0.1946,2,1.1771,90,747,0,17,0
OOT004803,01-09-2022,31,15000,32,0.35,1,1.1081,0,569,2,15,0
OOT004804,01-09-2022,31,60000,60,0.3676,1,0.9251,0,659,0,14,0
OOT004805,01-09-2022,44,44000,41,0.5476,2,0.6935,0,654,6,8,0
OOT004806,01-09-2022,46,26000,60,0.5021,0,0.8434,30,584,0,16,0
OOT004807,01-09-2022,47,56000,12,0.528,0,1.5586,0,676,1,9,0
OOT004808,01-09-2022,31,65000,30,0.3924,1,0.575,0,673,1,3,0
OOT004809,01-09-2022,46,41000,14,0.5014,2,0.5961,30,708,1,9,1
OOT004810,01-09-2022,35,80000,7,0.1123,0,0.6853,0,724,2,8,0
OOT004811,01-09-2022,62,50000,52,0.636,1,1.3889,0,582,3,11,0
OOT004812,01-09-2022,37,81000,53,0.3521,0,1.181,0,663,2,17,0
OOT004813,01-09-2022,40,59000,58,0.5851,0,0.8703,30,680,0,3,0
OOT004814,01-09-2022,26,36000,31,0.3845,1,0.5943,0,719,4,6,0
OOT004815,01-09-2022,24,42000,32,0.2943,0,1.109,90,676,2,5,0
OOT004816,01-09-2022,28,26000,63,0.4898,0,1.2676,0,597,1,6,0
OOT004817,01-09-2022,30,60000,23,0.3992,0,1.5608,60,761,1,17,0
OOT004818,01-09-2022,35,42000,11,0.218,1,1.1938,0,680,1,6,0
OOT004819,01-09-2022,50,26000,35,0.3728,0,0.7202,0,697,3,4,0
OOT004820,01-09-2022,52,92000,24,0.7506,0,0.6832,0,706,2,6,0
OOT004821,01-09-2022,58,23000,65,0.3694,1,0.6864,30,759,5,1,0
OOT004822,01-09-2022,33,55000,63,0.5972,1,0.3978,0,585,2,10,1
OOT004823,01-09-2022,49,29000,63,0.6987,2,1.2274,0,732,2,17,0
OOT004824,01-09-2022,30,20000,60,0.194,1,0.9936,0,637,4,14,0
OOT004825,01-09-2022,61,93000,46,0.3484,1,1.1318,0,688,2,13,0
OOT004826,01-09-2022,35,24000,9,0.549,0,0.6501,30,711,1,14,0
OOT004827,01-09-2022,43,28000,48,0.6066,2,0.7516,0,595,6,16,0
OOT004828,01-09-2022,40,20000,68,0.2288,0,0.9001,0,528,3,11,0
OOT004829,01-09-2022,48,30000,10,0.4909,2,1.7404,30,628,1,3,0
OOT004830,01-09-2022,34,31000,39,0.2639,6,0.7499,0,669,0,1,1
OOT004831,01-09-2022,59,38000,70,0.3434,1,0.7643,30,736,3,11,0
OOT004832,01-09-2022,31,140000,33,0.164,1,1.2796,0,652,2,12,0
OOT004833,01-09-2022,45,32000,45,0.1992,2,0.7916,0,670,4,1,0
OOT004834,01-09-2022,64,42000,15,0.686,1,0.5323,0,673,5,2,0
OOT004835,01-09-2022,31,60000,28,0.3466,0,1.0509,0,772,1,9,0
OOT004836,01-09-2022,64,21000,38,0.5975,2,1.0997,0,621,1,8,0
OOT004837,01-09-2022,53,84000,36,0.6539,2,0.6381,0,644,3,16,1
OOT004838,01-09-2022,46,64000,34,0.7276,0,2.6953,0,677,5,12,0
OOT004839,01-09-2022,52,105000,56,0.1778,0,1.3396,0,767,4,9,0
OOT004840,01-09-2022,58,33000,29,0.3856,0,1.4985,0,636,4,3,0
OOT004841,01-09-2022,59,54000,33,0.3804,0,0.6033,0,563,2,7,0
OOT004842,01-09-2022,55,25000,61,0.681,0,1.4182,0,750,5,2,0
OOT004843,01-09-2022,56,86000,8,0.2755,2,1.2921,0,702,2,13,0
OOT004844,01-09-2022,32,61000,43,0.3333,0,0.4772,0,634,2,12,0
OOT004845,01-09-2022,48,57000,54,0.3931,1,0.615,30,713,4,1,0
OOT004846,01-09-2022,51,65000,46,0.471,0,0.9623,30,581,2,15,0
OOT004847,01-09-2022,40,115000,44,0.4744,1,0.3899,0,702,2,9,0
OOT004848,01-09-2022,64,70000,67,0.6006,0,0.9345,0,588,1,7,0
OOT004849,01-09-2022,28,31000,32,0.7283,0,1.51,0,683,1,13,0
OOT004850,01-09-2022,53,47000,48,0.306,1,1.5794,180,693,1,3,1
OOT004851,01-09-2022,45,47000,72,0.3076,1,1.386,0,761,2,10,0
OOT004852,01-09-2022,39,18000,61,0.7044,1,2.2225,30,659,5,15,0
OOT004853,01-09-2022,60,45000,59,0.1198,0,1.0097,0,600,0,16,0
OOT004854,01-09-2022,46,74000,34,0.2883,1,0.7429,0,560,2,9,0
OOT004855,01-09-2022,24,48000,7,0.2006,1,1.0387,0,724,2,2,0
OOT004856,01-09-2022,48,72000,51,0.2151,3,1.6079,60,745,1,3,1
OOT004857,01-09-2022,33,61000,16,0.6945,0,0.7898,0,673,2,1,0
OOT004858,01-09-2022,41,49000,42,0.8467,2,0.6386,0,629,1,11,0
OOT004859,01-09-2022,45,84000,28,0.3423,1,0.8212,0,722,3,2,0
OOT004860,01-09-2022,26,35000,25,0.81,1,0.804,0,522,1,16,0
OOT004861,01-09-2022,53,47000,62,0.3314,2,1.0696,0,641,2,6,0
OOT004862,01-09-2022,28,48000,34,0.6189,0,1.1043,0,596,3,5,0
OOT004863,01-09-2022,26,20000,23,0.541,0,1.1269,0,763,1,14,0
OOT004864,01-09-2022,27,68000,69,0.2525,0,0.8086,0,646,1,1,0
OOT004865,01-09-2022,63,33000,65,0.4346,0,0.958,60,630,1,2,0
OOT004866,01-09-2022,25,51000,70,0.6122,2,0.7337,0,739,2,6,0
OOT004867,01-09-2022,53,29000,28,0.3578,0,1.0681,60,513,1,2,1
OOT004868,01-09-2022,64,68000,12,0.2907,0,1.0744,30,599,3,9,0
OOT004869,01-09-2022,53,35000,8,0.4315,0,0.4167,0,559,4,2,0
OOT004870,01-09-2022,60,73000,68,0.5807,0,1.2378,0,739,5,16,0
OOT004871,01-09-2022,55,59000,11,0.6894,0,0.5832,90,680,5,9,0
OOT004872,01-09-2022,42,26000,72,0.585,1,1.1377,0,651,1,7,0
OOT004873,01-09-2022,24,67000,61,0.7057,1,0.8013,0,692,2,5,0
OOT004874,01-09-2022,47,48000,49,0.2083,0,1.8961,0,549,2,9,0
OOT004875,01-09-2022,46,41000,50,0.7071,0,1.046,0,674,7,3,0
OOT004876,01-09-2022,45,67000,58,0.3564,1,1.1764,60,513,1,4,0
OOT004877,01-09-2022,32,60000,56,0.3581,1,1.0263,30,624,0,8,0
OOT004878,01-09-2022,63,50000,50,0.1169,1,0.6539,0,718,4,1,0
OOT004879,01-09-2022,60,35000,27,0.2468,1,0.8515,0,572,4,11,0
OOT004880,01-09-2022,36,83000,35,0.381,0,0.9789,0,654,1,12,0
OOT004881,01-09-2022,64,79000,59,0.8662,0,1.3967,60,692,2,6,0
OOT004882,01-09-2022,62,39000,49,0.3857,0,0.5264,0,523,1,15,0
OOT004883,01-09-2022,41,85000,49,0.4606,0,1.7492,0,646,0,2,0
OOT004884,01-09-2022,42,49000,51,0.2529,1,0.7479,0,605,1,13,0
OOT004885,01-09-2022,58,30000,15,0.5761,0,0.9243,0,634,4,15,0
OOT004886,01-09-2022,35,67000,64,0.3458,4,1.424,0,652,4,4,0
OOT004887,01-09-2022,54,36000,29,0.5451,1,0.8483,30,733,3,8,0
OOT004888,01-09-2022,44,39000,25,0.7321,0,1.3028,30,693,0,5,0
OOT004889,01-09-2022,50,39000,48,0.7928,0,1.1256,90,723,0,13,0
OOT004890,01-09-2022,25,43000,49,0.2214,1,0.7188,0,654,1,17,0
OOT004891,01-09-2022,31,51000,54,0.4449,2,0.5264,0,738,6,11,0
OOT004892,01-09-2022,54,59000,38,0.3384,0,0.8835,0,612,3,3,0
OOT004893,01-09-2022,36,111000,71,0.2272,1,0.3353,0,695,4,5,0
OOT004894,01-09-2022,42,36000,10,0.3816,1,0.3662,90,653,2,8,1
OOT004895,01-09-2022,46,31000,17,0.196,0,0.9031,0,593,0,16,0
OOT004896,01-09-2022,48,30000,37,0.5429,0,1.8471,0,683,1,6,0
OOT004897,01-09-2022,48,35000,16,0.7445,1,1.1352,0,574,3,17,0
OOT004898,01-09-2022,55,52000,35,0.6645,1,0.5654,0,660,4,8,0
OOT004899,01-09-2022,52,61000,20,0.3452,0,1.557,0,700,1,13,0
OOT004900,01-09-2022,38,81000,41,0.4825,1,1.0846,0,585,2,1,0
OOT004901,01-09-2022,38,71000,59,0.3389,1,1.3473,0,613,2,13,0
OOT004902,01-09-2022,55,36000,39,0.4427,0,0.6445,0,702,3,12,0
OOT004903,01-09-2022,40,33000,38,0.4908,4,1.1325,30,573,0,17,1
OOT004904,01-09-2022,50,40000,27,0.2063,0,2.5355,0,627,3,3,0
OOT004905,01-09-2022,62,52000,48,0.4585,0,0.336,0,659,0,15,0
OOT004906,01-09-2022,27,15000,47,0.4144,1,0.5901,0,622,1,2,0
OOT004907,01-09-2022,62,94000,29,0.7277,1,1.5769,0,615,2,7,0
OOT004908,01-09-2022,26,134000,64,0.4863,1,1.1972,0,763,1,17,0
OOT004909,01-09-2022,33,167000,20,0.3944,1,0.6571,0,703,1,9,0
OOT004910,01-09-2022,44,60000,70,0.4304,0,0.9537,0,738,2,1,0
OOT004911,01-09-2022,46,35000,17,0.6268,1,0.9401,60,715,2,13,0
OOT004912,01-09-2022,24,33000,16,0.3207,1,1.2358,0,634,2,4,0
OOT004913,01-09-2022,39,99000,44,0.3909,0,0.4254,0,665,1,12,0
OOT004914,01-09-2022,32,29000,6,0.707,1,2.2884,0,719,2,9,0
OOT004915,01-09-2022,31,89000,28,0.2678,0,0.7134,60,684,7,7,0
OOT004916,01-09-2022,63,68000,41,0.6433,0,1.042,60,620,0,14,0
OOT004917,01-09-2022,59,34000,44,0.4551,1,0.6886,0,650,2,14,0
OOT004918,01-09-2022,36,32000,34,0.49,1,1.0614,90,691,2,11,0
OOT004919,01-09-2022,50,52000,41,0.1996,0,2.0159,0,692,0,7,0
OOT004920,01-09-2022,60,33000,66,0.2415,2,0.5339,0,670,1,14,0
